2016-02-01,37.72,140.42,46.888888888888886,cpm
2016-02-01,37.72,140.44,50.61904761904762,cpm
2016-02-01,37.72,140.46,52.607142857142854,cpm
2016-02-01,37.72,140.48,73.9090909090909,cpm
2016-02-01,37.72,140.5,61.03333333333333,cpm
2016-02-01,37.72,140.92,46.333333333333336,cpm
2016-02-01,37.72,140.96,33.08571428571429,cpm
2016-02-01,37.74,140.42,48.6530612244898,cpm
2016-02-01,37.74,140.44,47.73913043478261,cpm
2016-02-01,37.74,140.46,59.592,cpm
2016-02-01,37.74,140.48,65.07692307692308,cpm
2016-02-01,37.74,140.5,58.15384615384615,cpm
2016-02-01,37.74,140.9,42.46666666666667,cpm
2016-02-01,37.74,140.96,35.57142857142857,cpm
2016-02-01,37.76,140.4,59.785714285714285,cpm
2016-02-01,37.76,140.42,60.4,cpm
2016-02-01,37.76,140.46,46.688,cpm
2016-02-01,37.76,140.48,47.272,cpm
2016-02-01,37.76,140.5,52.333333333333336,cpm
2016-02-01,37.76,140.52,55.458333333333336,cpm
2016-02-01,37.76,140.54,61.266666666666666,cpm
2016-02-01,37.76,140.56,64.91304347826087,cpm
2016-02-01,37.76,140.58,61.416666666666664,cpm
2016-02-01,37.76,140.62,37.73076923076923,cpm
2016-02-01,37.76,140.64,41.916666666666664,cpm
2016-02-01,37.76,140.66,48.857142857142854,cpm
2016-02-01,37.76,140.68,79.79166666666667,cpm
2016-02-01,37.76,140.7,85.17391304347827,cpm
2016-02-01,37.76,140.72,77.04347826086956,cpm
2016-02-01,37.76,140.74,50.8421052631579,cpm
2016-02-01,37.76,140.8,55.333333333333336,cpm
2016-02-01,37.76,140.86,31.428571428571427,cpm
2016-02-01,37.76,140.9,40.0,cpm
2016-02-01,37.76,140.94,34.36363636363637,cpm
2016-02-01,37.76,140.96,40.57142857142857,cpm
2016-02-01,37.78,140.42,51.4,cpm
2016-02-01,37.78,140.5,36.833333333333336,cpm
2016-02-01,37.78,140.6,50.911764705882355,cpm
2016-02-01,37.78,140.74,56.2,cpm
2016-02-01,37.78,140.76,58.19230769230769,cpm
2016-02-01,37.78,140.78,65.2,cpm
2016-02-01,37.78,140.8,57.303030303030305,cpm
2016-02-01,37.78,140.82,47.44117647058823,cpm
2016-02-01,37.78,140.84,40.611111111111114,cpm
2016-02-01,37.78,140.86,36.333333333333336,cpm
2016-02-01,37.78,140.88,29.96875,cpm
2016-02-01,37.78,140.9,32.54,cpm
2016-02-01,37.78,140.94,35.35820895522388,cpm
2016-02-01,37.8,140.42,69.11764705882354,cpm
2016-02-01,37.8,140.44,59.241379310344826,cpm
2016-02-01,37.8,140.46,60.9,cpm
2016-02-01,37.8,140.88,33.0,cpm
2016-02-01,37.8,140.92,29.336,cpm
2016-02-01,37.8,140.94,35.8,cpm
2016-02-01,37.82,140.0,31.56,cpm
2016-02-01,37.82,140.26,30.833333333333332,cpm
2016-02-01,37.82,140.28,33.68181818181818,cpm
2016-02-01,37.82,140.42,51.52,cpm
2016-02-01,37.82,140.44,48.6,cpm
2016-02-01,37.82,140.48,47.52777777777778,cpm
2016-02-01,37.82,140.88,37.57142857142857,cpm
2016-02-01,37.84,140.0,28.52173913043478,cpm
2016-02-01,37.84,140.24,31.63888888888889,cpm
2016-02-01,37.84,140.3,37.5,cpm
2016-02-01,37.84,140.32,43.689655172413794,cpm
2016-02-01,37.84,140.34,40.892857142857146,cpm
2016-02-01,37.84,140.36,36.38461538461539,cpm
2016-02-01,37.84,140.38,37.36363636363637,cpm
2016-02-01,37.84,140.5,53.0,cpm
2016-02-01,37.84,140.88,28.94736842105263,cpm
2016-02-01,37.86,140.0,25.0,cpm
2016-02-01,37.86,140.24,39.333333333333336,cpm
2016-02-01,37.86,140.52,52.5,cpm
2016-02-01,37.86,140.88,25.789473684210527,cpm
2016-02-01,37.88,140.0,29.0,cpm
2016-02-01,37.88,140.18,34.69230769230769,cpm
2016-02-01,37.88,140.2,34.26086956521739,cpm
2016-02-01,37.88,140.52,39.48,cpm
2016-02-01,37.88,140.54,46.5,cpm
2016-02-01,37.88,140.88,32.1578947368421,cpm
2016-02-01,37.9,140.0,38.0,cpm
2016-02-01,37.9,140.02,28.25,cpm
2016-02-01,37.9,140.14,37.31818181818182,cpm
2016-02-01,37.9,140.16,32.94736842105263,cpm
2016-02-01,37.9,140.56,50.78125,cpm
2016-02-01,37.9,140.58,51.14705882352941,cpm
2016-02-01,37.9,140.86,28.0,cpm
2016-02-01,37.9,140.88,30.285714285714285,cpm
2016-02-01,37.92,140.04,27.5,cpm
2016-02-01,37.92,140.06,29.318181818181817,cpm
2016-02-01,37.92,140.08,32.5,cpm
2016-02-01,37.92,140.1,36.333333333333336,cpm
2016-02-01,37.92,140.12,34.5,cpm
2016-02-01,37.92,140.14,38.93333333333333,cpm
2016-02-01,37.92,140.6,52.87179487179487,cpm
2016-02-01,37.92,140.62,48.0,cpm
2016-02-01,37.92,140.86,25.583333333333332,cpm
2016-02-01,37.92,140.88,26.0,cpm
