2011-05-01,37.0,140.4,67.06666666666666,cpm
2011-05-01,37.0,140.8,113.03703703703704,cpm
2011-05-01,37.05,140.1,133.528,cpm
2011-05-01,37.05,140.4,94.5,cpm
2011-05-01,37.05,140.8,114.21428571428571,cpm
2011-05-01,37.05,140.9,88.47272727272727,cpm
2011-05-01,37.1,140.15,185.34883720930233,cpm
2011-05-01,37.1,140.85,113.52380952380952,cpm
2011-05-01,37.15,140.2,189.327868852459,cpm
2011-05-01,37.15,140.25,201.96,cpm
2011-05-01,37.15,140.45,56.13793103448276,cpm
2011-05-01,37.15,140.75,66.70588235294117,cpm
2011-05-01,37.15,141.0,176.62121212121212,cpm
2011-05-01,37.2,140.3,120.58108108108108,cpm
2011-05-01,37.2,140.4,58.333333333333336,cpm
2011-05-01,37.2,140.7,101.96153846153847,cpm
2011-05-01,37.2,141.0,226.24,cpm
2011-05-01,37.25,140.4,74.7,cpm
2011-05-01,37.25,140.65,65.0,cpm
2011-05-01,37.25,141.0,310.68518518518516,cpm
2011-05-01,37.3,140.35,107.512,cpm
2011-05-01,37.3,140.4,90.5125,cpm
2011-05-01,37.35,140.3,288.0,cpm
2011-05-01,37.35,140.6,75.6923076923077,cpm
2011-05-01,37.4,140.3,211.66666666666666,cpm
2011-05-01,37.4,140.35,326.3272727272727,cpm
2011-05-01,37.45,140.35,292.62857142857143,cpm
2011-05-01,37.45,140.4,344.6,cpm
2011-05-01,37.5,140.15,47.96,cpm
2011-05-01,37.5,140.2,72.85714285714286,cpm
2011-05-01,37.5,140.25,104.36363636363636,cpm
2011-05-01,37.55,140.0,68.54545454545455,cpm
2011-05-01,37.55,140.05,50.5,cpm
2011-05-01,37.55,140.1,60.0,cpm
2011-05-01,37.55,140.4,257.3333333333333,cpm
2011-05-01,37.6,140.9,739.6741573033707,cpm
2011-05-01,37.6,140.95,295.7692307692308,cpm
2011-05-01,37.6,141.0,114.272,cpm
2011-05-01,37.65,140.6,247.03174603174602,cpm
2011-05-01,37.65,140.95,202.20353982300884,cpm
2011-05-01,37.7,140.35,83.7378640776699,cpm
2011-05-01,37.7,140.4,132.79166666666666,cpm
2011-05-01,37.7,140.45,242.94736842105263,cpm
2011-05-01,37.7,140.5,309.0,cpm
2011-05-01,37.7,140.7,1107.4736842105262,cpm
2011-05-01,37.7,140.75,1034.3666666666666,cpm
2011-05-01,37.7,141.0,127.416,cpm
2011-05-01,37.75,140.3,65.232,cpm
2011-05-01,37.75,140.35,116.05,cpm
2011-05-01,37.75,140.4,175.27777777777777,cpm
2011-05-01,37.75,140.45,208.584,cpm
2011-05-01,37.8,140.45,280.14285714285717,cpm
2011-05-01,37.85,140.5,212.83333333333334,cpm
2011-05-01,37.9,140.55,226.8,cpm
